Edad,Ingreso_Anual,Puntuacion_Gasto,Visitas_Mensuales,Gasto_Electronica,Gasto_Hogar,Gasto_Ropa,Gasto_Alimentos,Gasto_Belleza,Tiempo_App_Min,Clics_Promo
50.0,,56.56431212941748,8,171.5752005613206,18.317131296217283,55.657014394626444,279.2511342692309,32.391982716666746,9.543513483217877,0
29.0,67751.2137430878,25.37817193608941,2,204.1616419124304,13.274561182515864,45.40964861230613,291.43506643117325,23.276985623859893,17.815379857775554,5
39.0,40089.39127614297,42.931243683197735,3,104.73864127007569,275.67084814689446,52.52764354726588,267.63809016753027,26.94376305948617,25.310879680481506,1
61.0,65347.118070308396,79.56349479934136,7,224.63889420688065,83.53457483114342,30.001534783610516,278.4593629725559,9.360773723572036,19.827858075590463,2
42.0,51373.78608040645,4.14606995137512,4,100.69650167555304,90.04754058892159,119.93325148459701,237.09981918000884,42.64627207239047,12.972780447486876,1
66.0,29219.422014954016,78.42302615711206,8,129.48936198809824,282.37716508234644,141.9574493241533,321.4581996724406,23.528390660322373,9.908381791470926,1
44.0,33390.207299805326,24.767003308269082,4,21.720206007731257,145.70352240451453,173.22435513153872,236.59431810244357,44.83665523944761,19.67329734113314,2
59.0,,15.2866108714387,4,1.5678090735800818,29.659248438732444,41.74712695239371,272.5878219276377,79.21982341762931,8.878447599942906,2
45.0,58287.861278875775,12.454430499849913,4,11.34605680013401,35.550858758132485,144.6583326143498,296.94356851247557,44.83123532431772,15.03007381139879,1
33.0,51526.46109481438,3.697751183130696,6,42.76780483343528,0.9596385063586973,101.5214666493281,234.29795840403676,95.46118707097155,18.622544591970524,2
32.0,45889.52278628082,52.83506203692384,7,121.98332221633991,186.02815477203134,316.8089721539621,261.3067831864321,14.783689452802085,9.95524587799454,1
64.0,53158.51966442878,22.60772739667922,2,4.243516027691678,99.71651558608437,55.30116848315683,243.7321234507771,85.02649908378747,9.679333684472606,1
68.0,63204.443738798735,98.95374481218353,5,33.905543022361364,449.25161859390573,486.7799110311009,354.98053686534763,24.825811407298747,8.410647194537423,2
61.0,72137.79920730928,57.86923883134837,5,304.14315348931353,187.7712343160031,134.8590297528612,371.23376944365174,93.39334508549742,22.972454533611682,1
69.0,72855.26299160907,14.650641666245031,5,287.2369349865353,16.330443267386993,149.73499740308145,260.53448839017483,22.714792644865454,23.492540370448346,4
20.0,55579.39851137747,69.18749154032517,4,311.87284939004655,26.428521646078647,2.604100287249079,438.16573361927976,74.69617859648055,23.418090901058,1
54.0,47421.02464453219,89.8766130844628,6,509.035671928811,104.49036549819097,68.79573736076243,253.29816087221766,6.211790085997015,24.08709645300155,1
68.0,52193.720117282835,74.77277004159183,4,25.355649473138282,388.2886230201775,75.14899215109907,278.836949453192,62.98134371601777,11.834824714191525,2
24.0,57831.8053588262,8.567546242905319,5,35.619667724093745,42.603533923629364,4.144729614786645,324.6456788772747,21.867421791594076,5.936675918016469,1
38.0,57771.00415767637,89.6925339380733,4,81.15911692229612,261.9435379209037,37.415719105808684,329.36451981019826,67.0172541648236,23.5162380394454,1
26.0,69619.79955710158,79.5990092001365,3,493.35331364734196,56.154371844147505,311.551136412861,284.04896693245354,63.58293376248469,19.645885841596574,3
56.0,81736.33582874983,16.672086110455822,3,298.75608728571564,47.18548777968433,55.53200415104161,354.7121646921433,92.36958796601623,19.243883173343384,1
35.0,46921.180555788706,6.12680298454887,4,78.34832319480607,347.49157258129986,20.665767394309587,359.9356759732524,62.66764306204482,9.79989425669646,2
21.0,82338.27363236694,56.17374695611654,3,18.343209201841727,7.259087154456364,72.01868948439115,299.61625302391064,40.82488116499078,15.4852549291139,3
42.0,,16.447545322657714,7,191.62057357039458,162.14873485239394,3.4348800525296266,292.4948600059133,19.35678048492031,15.796335112829016,2
31.0,48487.65514722188,83.62450430693194,7,59.3631760071536,6.619041584529724,72.5647025370396,269.4728659311374,65.74510085441396,14.684308768817443,0
67.0,72478.4725829762,36.4751310104957,6,151.49557280603483,241.98962340521058,90.20631901303878,247.98762881606208,11.636660392283249,10.748688409876486,1
26.0,75284.72452128747,91.37635202892096,5,568.7855302027199,265.26887573091057,44.26910177882111,259.9769247590939,82.85168269217678,5.495413339739633,3
43.0,43095.5683370923,57.00312904195957,4,170.01505725323287,335.7396724547426,143.79085410638507,327.22657792035216,24.73345469388637,11.236679208813907,2
19.0,75983.22878728472,19.084566039727147,4,514.9691680006646,30.88583398195248,14.585163552615226,300.03516618012605,52.41588982487298,0.6426700576134277,2
37.0,66126.24231553945,14.820287868620209,7,99.8580775628141,19.943703142405315,210.5238725105737,287.7897334250273,59.59473043293955,12.935607006019369,2
45.0,85528.38691968788,58.07077131821764,6,200.670242353192,105.03635778227408,311.1028886706823,271.4487890273552,36.24899903974869,11.925008415673341,3
64.0,43639.421270007515,76.42647757438195,3,448.65574831362113,47.5424576039319,0.123528725612684,272.529915742255,66.38737775722464,9.161371792304092,0
24.0,44698.59884396006,78.36905912647603,4,177.3402266083265,139.82394908216418,184.97381773386212,297.74259124197135,25.021695889213003,17.004329676991258,3
61.0,19600.0680538499,28.299983039686847,4,190.84976055325018,108.15402179610267,70.54326364895614,293.7942869942936,3.4624573776595446,13.283143579639892,4
,58567.90880851943,21.22042913230458,4,251.97321464073949,23.472128175970727,61.879255881255226,299.94798937995927,95.92677361349364,13.644225210215307,2
64.0,55628.768834280774,2.658874144745859,7,427.5968536490091,201.64076759673875,27.270033703549153,277.7689686113132,32.004583134315,21.954956877002147,4
52.0,41555.094926965,68.24071596891577,6,18.462548794376907,244.2811672300696,59.29852280476078,266.45937950774,71.34622346604667,13.394627789202811,1
31.0,48772.23902767913,8.580257584920359,7,82.15364360722603,494.7001215431444,300.4311966689117,300.42122353474,50.75336069203807,17.268820613747092,2
34.0,30331.68484737327,42.655358974826655,3,101.39485198648192,75.5126883890422,23.671983586670393,332.48984964340866,66.89986771130042,9.584391129953001,2
53.0,67976.67429247529,60.56653423781131,5,480.9449721426014,61.813410541343444,19.72824003293327,274.57039258460117,11.093652251567775,16.27716477790341,2
,42654.50788207535,93.77378554704802,5,624.7491527850491,32.027751395870496,27.69351006639195,180.63209358631815,51.88478751160991,14.487244392562994,2
57.0,96410.73523431427,31.868411558621094,4,25.6531622417648,29.92596614211704,80.25920131122315,231.62632079033074,39.221955351222036,15.462762692433916,3
21.0,47365.980489334506,25.72744408220546,5,,58.08189461430701,266.35523132033813,353.7125554778367,45.18495668337076,8.875763389304804,1
19.0,38605.717384275355,65.76185527432375,2,546.2488048138341,601.0877727041426,85.30380153852654,349.6869008140679,96.62083329442363,9.351307022567319,1
23.0,43815.303218977075,62.30466417330459,6,70.13059431681123,14.519373753818444,27.90295822491286,332.3378890717168,13.628890483689226,13.269141900509531,4
59.0,28820.58535183623,33.87886854750433,2,,45.037346351654605,58.06265275539552,325.63319391819186,75.47001764113983,21.653196005308548,0
21.0,57234.07836054413,92.88208171546887,3,7.25456855600606,13.485160800479434,49.495249079368996,350.88541324665005,33.034279417328136,7.798694799887822,3
46.0,43701.50450331317,84.64137042147364,3,64.48118822628633,47.954650425122225,4.7688714343623495,282.84199667295445,29.03579876237623,23.402568827327045,4
35.0,66968.79185596606,23.174272040643032,5,236.5247499840556,14.542965667500313,71.46606414970469,306.94575233887656,27.07773958992653,11.46726152995273,4
43.0,45878.787572383735,24.675111998017794,0,111.03777718713404,106.48568063764918,13.468221071448333,261.4119578195008,34.878155322289096,15.415450401593278,1
61.0,70766.6316752847,51.71773434182098,9,145.4940476534705,86.53296972880781,184.6706010184471,291.2332897912612,35.71170595936061,20.013011045582076,3
51.0,61361.83623975561,77.58363807134131,4,498.4964866168851,28.683215998352036,79.6205701832013,394.8128954420102,27.074700518197137,13.221679986899767,2
27.0,50428.95165077516,5.359997559457975,2,24.36343346796078,28.820859558620416,186.17945576032423,258.6687728232762,66.74931477734759,13.781913630265503,2
53.0,73703.48881026232,69.64018021973595,5,14.78113719062771,147.56867475960658,312.45817833858064,241.74178610921436,4.772198370024938,22.232600577113267,3
31.0,64284.40191555814,65.1753538408276,3,382.0150406658701,73.43824582912947,286.8012825738029,290.31832809998093,33.22938058058842,20.483126397771763,1
48.0,,23.916529495385834,2,298.202836351728,8.675345240641901,10.583766759621293,280.00581056529745,28.02056068360693,18.5031537621775,5
65.0,43858.17132532693,68.45394831089352,5,61.232813282682756,379.2208566116181,289.7101640742326,313.2989659054422,75.14180205498701,14.27016914619422,1
32.0,51149.24158187691,94.07813593395618,5,,77.86710312644436,158.8396874782272,339.64348450791954,14.649854401955299,14.617957258852616,6
25.0,73530.63516516394,5.631798652205084,3,74.29328460495852,134.12346011138763,150.35390154030975,281.2735398421638,94.06871420972328,9.63848147184104,2
31.0,26846.932822473314,32.64555347391419,4,208.71621268383657,324.96176327519316,9.44519424903428,405.3389394383507,17.051861204515497,13.579331580779135,0
40.0,69754.15344848843,44.37949494996917,2,12.633014441083812,77.16456631692401,19.7859287300649,361.5348520868491,37.00273640635512,15.336910582315191,3
57.0,56589.54136522206,90.02677553354427,9,134.43437577744498,257.7708079823131,369.543609859711,261.82365508236643,19.97001934391226,14.83204524871161,4
38.0,36676.83866829128,96.26388321430652,13,28.74473884807895,369.3289887312388,23.99974806693814,296.0455660127169,28.669794347209056,16.48050049162564,3
,29554.405121733176,44.9674094031369,4,342.6693863226137,28.686313061070003,18.518966207943187,326.420145456782,76.10247006681249,20.557372266717184,3
62.0,39912.65790304574,75.25281280207693,3,95.82114698170604,334.5291441554965,44.99682740672498,258.5543180131819,47.640471873836,7.443167949828861,3
35.0,15727.706415116423,53.634441352683815,9,149.97406672087124,19.146448224587918,244.5949789151005,196.76522766742943,16.257571731025,11.833760659736523,3
64.0,42656.908344627445,54.240510539396276,2,5.951191743550962,48.26390649689602,64.66328680947397,396.46893819855256,4.663487864457371,20.72222069773466,0
41.0,59338.345000138725,28.531851991569287,4,12.006126280208798,247.70427054968945,253.3051882492935,244.64975884481586,22.991622017027503,27.331030413348493,1
43.0,42855.49038546758,22.478668340524074,7,224.81976416693007,346.4181170501945,40.69744171651109,342.6212200394847,94.5602778526021,9.631393301994478,3
42.0,70824.69052150712,29.512529246480074,3,291.14650503954505,172.8678548378447,25.686664291526775,335.0214660370333,84.53167481880334,11.873138183199522,3
62.0,74899.21404087932,56.07647271845085,4,247.5994138110777,16.61054971450496,68.35989282543466,259.2075039803932,44.01737159240086,8.456822032023833,0
58.0,69134.66723938662,3.8863634161868106,7,267.13442207432774,111.03338958742602,95.57513884924776,397.9952077002307,48.1995221945983,4.817280282877084,2
,53459.613653965476,90.81764549128417,3,22.101380579519507,127.5172117801095,49.67567208920738,303.22945801080294,89.9366139378995,16.37241202618433,2
32.0,15129.81091270296,16.472087245427844,8,236.4754297060793,49.66355503477953,42.46945793692834,306.88841470277237,59.13453823757353,17.97121763397101,0
62.0,39444.53761951091,22.78877901026727,6,,711.5925605937194,24.59763530411749,223.08719704495525,88.07670651487634,13.501855634125011,4
18.0,47869.422098384195,52.30934146831699,6,20.63157351534284,61.33694707257311,32.15929568906971,194.40053700737855,49.183910435234054,13.547222964387469,3
42.0,36591.985257427834,71.30136186739065,8,283.07118169741597,35.40673174658874,111.81559167535211,287.8712705208672,20.009761911882595,14.444458574216638,3
24.0,47907.417867701435,10.477176419695333,3,,17.503000367914897,46.18347473813616,364.8631229193298,72.5926979942235,12.156924028390605,1
26.0,74151.01203040069,32.45177505716906,6,252.25676883675825,71.34320951872427,8.311755871754077,206.9086629408128,52.639331957901256,14.78210108116537,2
41.0,25313.35205727023,96.89878595186136,5,327.54016733686416,176.94993830120785,14.868029133473184,307.2676899029194,66.84395799684687,21.934465139940542,1
18.0,77175.3808417854,26.971953711313624,8,944.0748003750138,39.48102609229907,46.58190980470424,304.0802124070027,15.723091669949463,10.863097782879114,1
61.0,63270.89632631206,31.99196436125154,10,28.94872570232323,220.154440164234,258.3654806660445,362.05136668874246,64.76018019189456,13.584788159003502,4
25.0,54023.25212416543,83.81335057118531,2,671.3550770008247,21.8234659502951,47.64729287448531,350.82399846931685,38.22571474051205,14.361777985383595,0
41.0,39295.75166388854,5.97122873735507,4,183.8579476253002,87.09816533803301,6.255869822942392,307.01407664707625,33.19977528111959,12.162482884674008,3
28.0,36890.74481762862,46.99670371208811,6,335.6002723825554,181.7875111537546,54.127496511383,295.3218230844893,67.1475541072602,15.33962821659723,2
68.0,25606.734281168905,38.58205968071535,4,210.06112346545436,21.807529050794727,110.50859797424523,264.0070495446333,59.22391132609566,2.500203446980919,3
34.0,75751.48220471581,32.34208923095646,6,168.8115910104884,136.63661323885066,90.04078723010343,242.72823248789302,64.91074289367045,17.86457024145861,3
25.0,73064.17340111062,29.28425981043169,4,243.2218940015856,240.63212132924306,32.684289524048765,268.6800105400536,96.53330642314913,10.13897396386018,2
52.0,28905.730571250766,10.04603638118051,7,77.20858843358182,135.78366459061886,116.50371415671137,244.65940312661286,70.11964695694178,10.796767136360383,3
,41710.58007640698,32.16775710581324,5,516.1202026949501,107.45129405003647,99.59411957039758,294.7448546347296,64.08989622728906,14.162520632938124,0
50.0,56497.17153847863,5.262187868851188,1,24.499655704925598,273.3014623918261,18.89510459713224,298.2633868869243,61.35530418414044,8.051513468984602,2
22.0,45507.36292741688,78.31542250079909,4,76.5542693302047,634.2192837390267,17.691022875668793,286.2659588922074,39.87142493537392,21.656031330905435,1
59.0,21219.878644522734,40.424551601843156,12,6.331645658301355,30.008007504220554,79.22673898669814,305.46761210545714,83.91916911421816,10.880765344258347,2
56.0,40133.40859166467,44.94647939967125,10,63.30495664972957,176.330321463286,107.71597324186162,277.04052601222855,38.09386025057107,28.16345739731144,1
58.0,79265.51447030029,89.46586405856303,4,49.234610545678784,12.61448961902908,326.7818853302623,342.08305858270865,70.02436343255619,18.15100105259789,1
45.0,,66.14744340226085,3,10.180960430745527,6.567867326394054,54.80614014761246,311.43576271523614,29.314364471466714,12.158530675097118,1
,47547.98994946689,1.797851230869859,6,,49.44632595349249,144.79112436698523,275.79890737264503,14.77564417662871,13.468014291435335,4
26.0,32822.33863946929,94.3743074731672,6,126.46161445982173,530.6546031341563,12.388747056702123,241.67329754924853,12.976330729799612,15.742955361735202,1
25.0,58816.44477925622,24.47730213179341,5,16.18680046310302,120.50982956453369,220.37269176458932,295.92102806184533,63.45588566907985,23.49360227009616,2
29.0,51727.27698536876,11.653804291226026,2,60.72178858431522,46.851828330968104,100.26865022034717,357.0574316113976,32.79549304795902,19.751431184462547,3
51.0,38869.70387664532,77.04468965970734,9,612.8971510237825,21.335852799406723,99.16349753806178,329.4722157868764,27.504928859239353,19.37627224443669,0
50.0,,50.5472542708051,6,23.47236539028982,379.2035720794006,15.36672028589269,337.9084866502783,59.20593293564674,13.47214686034792,1
65.0,71068.15061016314,43.943286035783736,4,72.7740533337349,67.49876107610133,4.038847342691551,336.20244374613924,2.5669754465501904,12.16536790399,1
40.0,25916.848900383797,25.700804888591435,6,7.304250873148089,54.943280386549226,120.88149686532257,360.7830896337955,24.62256519846745,18.187025043641768,0
41.0,57557.23543384332,55.199677496369546,8,32.24212246684663,292.7506100099978,12.449402035966614,343.10554287589997,34.054728531708754,21.66785269962836,1
54.0,17691.811329326403,28.16407591505616,2,240.3930358347858,139.10382559118162,13.578553069609828,307.45354346223706,70.8373590607198,14.309851648772804,4
52.0,60608.17524518574,90.2567175234197,2,91.36741816976681,27.703153176819235,20.763954489762686,279.64622633113765,54.500124716375055,11.57664777425852,2
61.0,64554.48330890091,22.305243493586087,6,120.32394586271276,82.10024060810409,10.285973758886676,343.798774831566,85.59886171264495,9.833521846699869,2
57.0,66421.75567459871,88.5511598951196,6,34.1525385513356,395.1455399989821,98.1876522354363,179.0449350742187,33.450636299850686,6.632459936359229,2
39.0,47581.87297145198,56.38113714700834,4,229.2289577272826,347.2040782025968,54.81897249612605,363.36961693235963,29.644099227541567,12.765967699086893,2
,73760.05408345544,83.02032525562886,9,278.47987021415685,10.903313474532398,30.93771750271835,334.5005080981604,3.319740856501052,13.728050641727044,1
52.0,84616.87542494101,71.57175359023455,3,39.9616034171033,46.921921665091375,58.11576064114477,381.93001105902147,95.17173006383531,14.899680149741728,2
18.0,45175.65295931055,69.97281603223811,5,9.207418829561107,25.18105635650741,185.87971238170738,244.0204499018301,50.14921463950684,17.70819631047498,0
52.0,43234.92454805109,33.11023496181052,8,16.881020921423094,114.47485197081723,261.8384170176383,358.10148011134766,50.25239146938149,12.65616119140967,2
54.0,52237.65890517404,24.155796215748143,5,214.03164872788173,207.93414472014555,66.84080220351777,333.17802980091676,92.34361453455982,23.976422488803692,2
64.0,42834.79781158689,21.877736540398026,5,29.12324764853237,52.54924281674875,83.64470788863862,269.6264620899117,28.99182359285798,9.30652745739894,4
,40641.94705984819,85.86197404889928,7,136.21164315550124,212.82020157078813,29.732835572312876,293.1823632068999,33.21061300457458,18.413849398112298,2
20.0,41948.92189637736,82.22225520564298,4,33.12629036324955,165.7166965087293,72.07247267785077,289.68645116903315,65.6347694395143,8.902209494121674,2
18.0,75736.34012009368,44.61677927321843,6,37.30159308663311,195.41557393797447,137.88009348388815,281.75163269221696,78.51759548993942,10.747722718337783,3
22.0,61578.22992553148,14.108056736149006,5,,444.18140582110084,67.75440719629238,232.5675762301463,69.93107254324912,16.405003998139954,6
43.0,42785.80809112863,38.84297294576838,6,77.37507140345326,82.9065661789079,35.964062406561155,358.7168082827172,78.87182825222781,20.218371828257464,2
31.0,13173.12461416571,62.31500195955423,5,18.817583949742474,62.912096965148784,87.23560202281915,252.68337375273217,57.51080392905972,13.602282768762532,1
56.0,26833.032595902987,45.985912293515334,5,,172.729449552308,293.0994351407709,247.51236482270465,86.28234827116036,15.423069867838825,3
44.0,57551.43623902817,78.2387375798165,4,182.15335820222666,247.19340122479983,218.91122572121478,359.9582134159015,55.01067300691639,21.313661455146622,3
26.0,18176.66087916774,99.76465940288716,4,91.62511404289012,31.87604037696246,146.6387379819316,229.86484429195622,22.934062725120906,8.889281033167725,2
32.0,54394.90291177934,19.922076756440788,5,244.21133512618894,281.4012624046903,32.32534764036246,284.86824060714184,54.170110649861826,18.849413678136184,1
32.0,34016.544127024616,46.505431146297674,3,270.5346036902542,8.939013805324487,27.64909370832106,250.28669462931418,71.29446851569547,11.554670721338397,4
43.0,51377.0866187101,43.66740629016138,5,238.54485297916267,0.9621419481653832,182.34804402218404,381.83649854690077,65.35753394149114,16.21547889715492,1
59.0,50957.84452001214,31.144760742146133,7,552.0168369933358,25.87240451916548,20.005890896424958,357.1877458683321,24.301676297073584,17.698682522910637,2
30.0,51808.84900836066,20.61145615530867,3,54.17660124562536,577.1263310937412,93.04183267626325,258.91608728587687,4.107822800411853,9.12128517715301,4
68.0,44083.672293822194,7.503519532476263,0,42.01004216579387,111.21371536740534,57.790950350729084,250.14789504475425,25.248076039059963,11.267199747204462,3
49.0,43590.715615884015,88.82481240514615,5,188.17380843591323,7.1529833189137255,63.10863525437143,338.36197111608607,98.40420712537195,18.329289286423638,0
56.0,,42.56502107094544,4,180.7129155135473,880.4233627794017,60.613204154455005,321.66749058622406,18.446624039044924,13.699447122929733,4
66.0,57258.38475862835,50.192656331504836,1,,204.92156611238062,230.20866844568198,282.2959378946163,46.43717584908935,11.431692054531814,1
69.0,62077.89012171423,91.77726277189066,5,,273.02854159092635,9.112263580299347,277.67213957787857,63.834579935756,15.973661264008056,5
49.0,31715.412161958106,77.85275727407884,5,162.04329765384475,35.91771952635706,152.74038785646678,288.30625905719,87.94731850495423,9.60291149044508,2
21.0,49225.57291561596,13.919625147601238,3,540.0106232580822,16.7150771985544,180.18866054565893,345.0966394543097,76.02586375302076,9.086796480141743,3
47.0,52948.73110231607,56.976576793166494,1,81.46667718442049,108.56723145110658,286.25510174061685,378.535374266308,90.89531055606031,3.0581216368125475,3
54.0,52756.56701934563,44.78297537543635,5,685.9143917941316,221.87707382215712,60.25754000549759,391.1360679396241,60.43836935784851,16.798949811421938,3
40.0,52501.544293947765,79.92389618529752,11,88.24644227835792,152.32579767565574,69.32775728344818,263.27781342238063,86.53188081278098,15.15996038007273,0
56.0,43969.47784482164,72.69902221358298,5,30.130744185123408,149.56791568377827,325.177411638072,302.90102275914586,26.384299713920946,17.702950494108645,3
62.0,54185.456381938086,69.35016646919613,5,101.63363655415205,212.26339799399642,61.33218397996472,367.1756667551881,43.05648421698647,21.10929625241031,0
32.0,59270.4306647543,34.713938712509794,7,136.48549367547835,38.62547579479261,70.02694296209876,256.47164361029417,84.37724743492744,13.793442727432044,2
60.0,52115.54983733846,80.6914093095262,4,198.5611559913537,162.49322261493512,40.38478937885422,265.89608533036403,32.55636677778545,14.652280977875044,1
46.0,57589.09754800586,6.186738263891261,1,,74.66436527821783,3.2138400751899185,339.8435039479403,87.1222144238395,16.71605852283766,0
53.0,64855.3011655626,16.802865241784556,5,153.88413865906605,10.845848761730828,56.7492191102545,276.5658245782009,36.31150678883381,12.149612773740953,0
30.0,22235.89463157098,34.22670402481326,7,4.8722763539804985,33.87381031013063,106.44755661046885,226.2295683214354,36.33947037233424,7.7114548858443035,3
49.0,64151.95762798051,8.603936665858846,3,58.50413033955897,236.98458927560355,117.1008514831389,258.6541322029577,30.903291479114447,9.241976894867147,2
24.0,55136.41647831912,24.264433475934467,3,74.41476812342287,339.4047355728134,0.6529920485221342,349.51495613260016,54.69430836375686,14.800915964626496,2
68.0,33325.6200839191,83.1849473167939,9,,49.864642465821625,161.47156892928075,312.45166932722657,12.906873889871996,19.99895642530118,4
39.0,62037.06323479533,94.87690224121785,1,70.07262068377177,31.675009965313464,67.80923043095612,221.888069612401,3.660265184801925,22.836618463492385,4
45.0,44025.18640964058,31.15563322164486,6,453.7891562003218,4.063214448477979,73.55232182011741,269.55316475771053,89.74129799709907,13.576486047348547,5
19.0,46070.503455221704,27.187064594894984,6,72.69278757361951,442.60634666089203,326.34467171693007,391.13621218973753,92.8938254573792,15.839230475053009,2
59.0,42384.80326301507,28.709372572396262,5,20.209594730328206,172.7331109137922,33.47193958627,296.5255938581796,7.61706618919249,24.35403489459307,2
62.0,54535.98266357337,28.49418964773354,4,56.902061314274555,472.0883288651893,143.40234421035535,287.8301019560628,54.96975549614926,17.584104578755515,2
23.0,38219.7028623192,4.557088036411326,7,63.718554008231465,299.09880883944305,85.51397678289693,300.41044682031014,53.96821597551812,15.686088620110919,1
45.0,63522.119449216785,92.7647182867797,7,765.6153749509504,62.43339788948725,120.66378910435583,310.25655154426374,37.24306804176174,16.05079528388961,0
45.0,47917.06119207993,22.156116015462512,6,224.35049729946476,17.93295414650422,54.09712236972255,280.4591933342624,56.89048205046101,17.909806414394943,1
61.0,44536.96274768094,42.58040333405909,5,536.7134605028838,103.68938209764437,32.74040319051209,367.02695892727917,45.81193457280649,8.898504224402226,3
61.0,61293.135164209554,1.9590013913558062,3,360.35592741619797,4.076976893326518,78.99355475564967,276.4518016219378,48.96350142045546,18.802714315159665,2
37.0,45206.64856521379,85.93755400059067,5,172.83383918676682,24.36312746559458,46.990946784329466,349.68833833953965,75.53368230872337,17.195580448071286,0
47.0,64222.65238043452,73.3845771010368,3,225.0248845278206,39.87490353413574,25.22006221871827,391.12224014186995,52.59602673341172,20.441185401943628,2
28.0,64693.89426261299,94.72884748219661,1,196.07903941674317,164.3335125026955,182.78187492114643,318.8861614967946,32.365809280532574,17.47060753335375,0
45.0,29977.942426715344,78.37993244044351,2,219.48041996349696,106.96497989709576,64.5942262708415,247.61787569216844,58.14561120889557,20.106242735149902,0
42.0,66638.90303334386,32.05694469315446,6,61.51537757805051,54.02061602983285,187.93831578007803,309.4121008140259,64.07539970761256,10.385621675779259,3
56.0,28069.460427471717,25.53946251411394,4,,124.78154608864303,64.25141105735163,271.8117091573345,66.23113439993648,12.017849075293409,2
50.0,67573.70790323766,70.073914447776,9,179.59971738692226,20.064452726581884,81.37289488703352,344.9039580385813,61.83066509769725,15.763534875075498,1
18.0,80425.35788345359,37.04716472603944,4,7.317956150231194,211.40873505073884,535.5997606529539,310.36236408824607,66.46027647428,11.243949232883953,6
